year,month,day,hour,consumption
2014,4,2,12,6.42
2014,4,2,13,7.95
2014,4,2,14,18.35
2014,4,2,15,18.93
2014,4,2,16,17.72
2014,4,2,17,19.63
2014,4,2,18,16.53
2014,4,2,19,15.78
2014,4,2,20,1.65
2014,4,2,21,0.3
2014,4,2,22,4.78
2014,4,2,23,0.22
2014,4,3,0,3.87
2014,4,3,1,2.22
2014,4,3,2,2.44
2014,4,3,3,2.28
2014,4,3,4,4.24
2014,4,3,5,5.03
2014,4,3,6,15.89
2014,4,3,7,16.04
2014,4,3,8,18.37
2014,4,3,9,15.82
2014,4,3,10,19.84
2014,4,3,11,15.36
2014,4,3,12,6.21
2014,4,3,13,7.32
2014,4,3,14,17.58
2014,4,3,15,19.88
2014,4,3,16,18.09
2014,4,3,17,17.32
2014,4,3,18,15.81
2014,4,3,19,19.76
2014,4,3,20,5.47
2014,4,3,21,1.91
2014,4,3,22,2.1
2014,4,3,23,2.75
2014,4,4,0,3.96
2014,4,4,1,3.09
2014,4,4,2,1.25
2014,4,4,3,0.67
2014,4,4,4,3.41
2014,4,4,5,0.74
2014,4,4,6,16.73
2014,4,4,7,15.48
2014,4,4,8,17.1
2014,4,4,9,17.97
2014,4,4,10,15.01
2014,4,4,11,16.75
2014,4,4,12,6.57
2014,4,4,13,6.34
2014,4,4,14,19.81
2014,4,4,15,19.15
2014,4,4,16,18.42
2014,4,4,17,15.57
2014,4,4,18,17.96
2014,4,4,19,19.67
2014,4,4,20,5.31
2014,4,4,21,4.91
2014,4,4,22,2.93
2014,4,4,23,4.59
2014,4,5,0,1.81
2014,4,5,1,2.63
2014,4,5,2,3.75
2014,4,5,3,5.97
2014,4,5,4,1.36
2014,4,5,5,5.95
2014,4,5,6,16.73
2014,4,5,7,18.97
2014,4,5,8,16.61
2014,4,5,9,18.32
2014,4,5,10,17.18
2014,4,5,11,18.5
2014,4,5,12,6.23
2014,4,5,13,7.03
2014,4,5,14,16.62
2014,4,5,15,19.74
2014,4,5,16,19.4
2014,4,5,17,15.25
2014,4,5,18,15.71
2014,4,5,19,16.69
2014,4,5,20,5.38
2014,4,5,21,5.11
2014,4,5,22,4.74
2014,4,5,23,2.69
2014,4,6,0,4.48
2014,4,6,1,1.2
2014,4,6,2,3.1
2014,4,6,3,3.51
2014,4,6,4,5.76
2014,4,6,5,3.99
2014,4,6,6,19.12
2014,4,6,7,18.33
2014,4,6,8,15.66
2014,4,6,9,16.99
2014,4,6,10,16.86
2014,4,6,11,19.83
2014,4,6,12,7.91
2014,4,6,13,7.92
2014,4,6,14,18.61
2014,4,6,15,19.05
2014,4,6,16,17.07
2014,4,6,17,19.52
2014,4,6,18,17.92
2014,4,6,19,16.76
2014,4,6,20,4.28
2014,4,6,21,5.81
2014,4,6,22,4.27
2014,4,6,23,0.89
2014,4,7,0,0.75
2014,4,7,1,2.95
2014,4,7,2,3.54
2014,4,7,3,0.26
2014,4,7,4,0.71
2014,4,7,5,4.94
2014,4,7,6,18.91
2014,4,7,7,15.37
2014,4,7,8,16.04
2014,4,7,9,18.26
2014,4,7,10,15.39
2014,4,7,11,18.68
2014,4,7,12,7.19
2014,4,7,13,6.24
2014,4,7,14,18.1
2014,4,7,15,18.22
2014,4,7,16,17.7
2014,4,7,17,16.47
2014,4,7,18,19.82
2014,4,7,19,15.86
2014,4,7,20,0.22
2014,4,7,21,2.09
2014,4,7,22,0.29
2014,4,7,23,5.88
2014,4,8,0,2.68
2014,4,8,1,2.92
2014,4,8,2,4.39
2014,4,8,3,1.31
2014,4,8,4,3.32
2014,4,8,5,2.9
2014,4,8,6,18.01
2014,4,8,7,18.98
2014,4,8,8,15.25
2014,4,8,9,15.08
2014,4,8,10,15.8
2014,4,8,11,15.67
2014,4,8,12,7.68
2014,4,8,13,6.98
2014,4,8,14,16.86
2014,4,8,15,16.82
2014,4,8,16,15.57
2014,4,8,17,18.86
2014,4,8,18,15.59
2014,4,8,19,18.1
2014,4,8,20,0.43
2014,4,8,21,2.93
2014,4,8,22,4.23
2014,4,8,23,3.08
2014,4,9,0,5.58
2014,4,9,1,5.14
2014,4,9,2,5.73
2014,4,9,3,5.57
2014,4,9,4,5.16
2014,4,9,5,2.63
2014,4,9,6,16.7
2014,4,9,7,16.46
2014,4,9,8,19.51
2014,4,9,9,15.11
2014,4,9,10,19.33
2014,4,9,11,16.75
2014,4,9,12,7.66
2014,4,9,13,6.67
2014,4,9,14,18.06
2014,4,9,15,17.05
2014,4,9,16,16.14
2014,4,9,17,16.7
2014,4,9,18,18.4
2014,4,9,19,15.75
2014,4,9,20,2.14
2014,4,9,21,2.51
2014,4,9,22,3.39
2014,4,9,23,3.84
2014,4,10,0,0.35
2014,4,10,1,3.52
2014,4,10,2,5.5
2014,4,10,3,5.12
2014,4,10,4,5.95
2014,4,10,5,4.25
2014,4,10,6,18.99
2014,4,10,7,18.16
2014,4,10,8,15.3
2014,4,10,9,18.0
2014,4,10,10,16.25
2014,4,10,11,16.66
2014,4,10,12,7.44
2014,4,10,13,6.46
2014,4,10,14,18.86
2014,4,10,15,15.33
2014,4,10,16,16.75
2014,4,10,17,17.14
2014,4,10,18,15.12
2014,4,10,19,18.48
2014,4,10,20,0.27
2014,4,10,21,2.02
2014,4,10,22,4.07
2014,4,10,23,3.21
2014,4,11,0,3.62
2014,4,11,1,4.53
2014,4,11,2,1.6
2014,4,11,3,1.57
2014,4,11,4,0.79
2014,4,11,5,1.01
2014,4,11,6,16.17
2014,4,11,7,16.48
2014,4,11,8,18.37
2014,4,11,9,19.43
2014,4,11,10,19.22
2014,4,11,11,19.24
2014,4,11,12,7.98
2014,4,11,13,7.62
2014,4,11,14,19.76
2014,4,11,15,19.5
2014,4,11,16,15.98
2014,4,11,17,15.73
2014,4,11,18,15.75
2014,4,11,19,16.14
2014,4,11,20,2.77
2014,4,11,21,5.87
2014,4,11,22,5.24
2014,4,11,23,0.65
2014,4,12,0,3.61
2014,4,12,1,2.48
2014,4,12,2,0.31
2014,4,12,3,5.05
2014,4,12,4,4.37
2014,4,12,5,5.76
2014,4,12,6,19.92
2014,4,12,7,17.63
2014,4,12,8,16.12
2014,4,12,9,19.58
2014,4,12,10,19.77
2014,4,12,11,19.91
2014,4,12,12,6.49
2014,4,12,13,6.87
2014,4,12,14,19.55
2014,4,12,15,18.65
2014,4,12,16,19.95
2014,4,12,17,17.83
2014,4,12,18,15.71
2014,4,12,19,19.73
2014,4,12,20,4.62
2014,4,12,21,5.92
2014,4,12,22,2.63
2014,4,12,23,2.36
2014,4,13,0,0.13
2014,4,13,1,1.67
2014,4,13,2,5.65
2014,4,13,3,0.32
2014,4,13,4,1.58
2014,4,13,5,3.61
2014,4,13,6,19.84
2014,4,13,7,15.27
2014,4,13,8,16.5
2014,4,13,9,15.44
2014,4,13,10,17.46
2014,4,13,11,15.49
2014,4,13,12,6.21
2014,4,13,13,7.77
2014,4,13,14,16.76
2014,4,13,15,17.23
2014,4,13,16,16.03
2014,4,13,17,17.2
2014,4,13,18,15.53
2014,4,13,19,18.48
2014,4,13,20,5.25
2014,4,13,21,4.87
2014,4,13,22,2.16
2014,4,13,23,5.07
2014,4,14,0,2.47
2014,4,14,1,3.03
2014,4,14,2,4.04
2014,4,14,3,0.67
2014,4,14,4,3.19
2014,4,14,5,2.35
2014,4,14,6,17.77
2014,4,14,7,16.12
2014,4,14,8,16.26
2014,4,14,9,15.89
2014,4,14,10,15.55
2014,4,14,11,16.62
2014,4,14,12,6.83
2014,4,14,13,7.59
2014,4,14,14,16.46
2014,4,14,15,16.58
2014,4,14,16,19.36
2014,4,14,17,15.15
2014,4,14,18,19.95
2014,4,14,19,15.18
2014,4,14,20,3.87
2014,4,14,21,5.19
2014,4,14,22,3.74
2014,4,14,23,1.39
2014,4,15,0,0.76
2014,4,15,1,0.59
2014,4,15,2,2.79
2014,4,15,3,1.47
2014,4,15,4,5.08
2014,4,15,5,0.14
2014,4,15,6,17.81
2014,4,15,7,18.13
2014,4,15,8,17.69
2014,4,15,9,18.33
2014,4,15,10,16.75
2014,4,15,11,15.47
2014,4,15,12,7.98
2014,4,15,13,6.22
2014,4,15,14,18.16
2014,4,15,15,15.18
2014,4,15,16,16.5
2014,4,15,17,15.11
2014,4,15,18,16.03
2014,4,15,19,15.31
2014,4,15,20,3.41
2014,4,15,21,4.54
2014,4,15,22,3.75
2014,4,15,23,4.88
2014,4,16,0,5.69
2014,4,16,1,4.55
2014,4,16,2,1.05
2014,4,16,3,0.16
2014,4,16,4,0.28
2014,4,16,5,4.33
2014,4,16,6,19.62
2014,4,16,7,17.48
2014,4,16,8,15.5
2014,4,16,9,16.26
2014,4,16,10,19.44
2014,4,16,11,18.75
2014,4,16,12,6.54
2014,4,16,13,6.31
2014,4,16,14,18.84
2014,4,16,15,17.65
2014,4,16,16,18.81
2014,4,16,17,15.87
2014,4,16,18,16.12
2014,4,16,19,15.66
2014,4,16,20,2.67
2014,4,16,21,1.54
2014,4,16,22,3.69
2014,4,16,23,2.21
2014,4,17,0,3.92
2014,4,17,1,0.44
2014,4,17,2,3.23
2014,4,17,3,4.31
2014,4,17,4,3.69
2014,4,17,5,1.09
2014,4,17,6,18.63
2014,4,17,7,16.61
2014,4,17,8,18.22
2014,4,17,9,19.69
2014,4,17,10,16.42
2014,4,17,11,16.82
2014,4,17,12,6.12
2014,4,17,13,7.07
2014,4,17,14,18.65
2014,4,17,15,17.01
2014,4,17,16,17.21
2014,4,17,17,18.19
2014,4,17,18,18.32
2014,4,17,19,16.87
2014,4,17,20,5.94
2014,4,17,21,0.89
2014,4,17,22,1.27
2014,4,17,23,0.77
2014,4,18,0,2.78
2014,4,18,1,4.74
2014,4,18,2,3.13
2014,4,18,3,1.08
2014,4,18,4,4.75
2014,4,18,5,2.34
2014,4,18,6,19.91
2014,4,18,7,15.8
2014,4,18,8,19.96
2014,4,18,9,18.37
2014,4,18,10,15.64
2014,4,18,11,19.3
2014,4,18,12,7.48
2014,4,18,13,6.01
2014,4,18,14,18.24
2014,4,18,15,17.31
2014,4,18,16,19.72
2014,4,18,17,15.98
2014,4,18,18,19.12
2014,4,18,19,15.54
2014,4,18,20,2.74
2014,4,18,21,0.51
2014,4,18,22,3.84
2014,4,18,23,3.55
2014,4,19,0,2.89
2014,4,19,1,4.97
2014,4,19,2,3.91
2014,4,19,3,4.0
2014,4,19,4,5.19
2014,4,19,5,3.9
2014,4,19,6,16.22
2014,4,19,7,17.7
2014,4,19,8,18.15
2014,4,19,9,18.19
2014,4,19,10,17.76
2014,4,19,11,17.94
2014,4,19,12,7.47
2014,4,19,13,7.68
2014,4,19,14,16.3
2014,4,19,15,19.42
2014,4,19,16,16.9
2014,4,19,17,18.96
2014,4,19,18,17.72
2014,4,19,19,15.58
2014,4,19,20,4.86
2014,4,19,21,3.68
2014,4,19,22,1.09
2014,4,19,23,3.35
2014,4,20,0,5.76
2014,4,20,1,4.69
2014,4,20,2,5.91
2014,4,20,3,0.19
2014,4,20,4,2.72
2014,4,20,5,2.22
2014,4,20,6,15.76
2014,4,20,7,15.06
2014,4,20,8,15.31
2014,4,20,9,17.91
2014,4,20,10,15.25
2014,4,20,11,19.37
2014,4,20,12,7.49
2014,4,20,13,6.28
2014,4,20,14,17.72
2014,4,20,15,18.8
2014,4,20,16,16.1
2014,4,20,17,17.65
2014,4,20,18,17.65
2014,4,20,19,18.3
2014,4,20,20,4.7
2014,4,20,21,2.71
2014,4,20,22,2.87
2014,4,20,23,5.12
2014,4,21,0,0.7
2014,4,21,1,1.07
2014,4,21,2,5.68
2014,4,21,3,3.63
2014,4,21,4,1.67
2014,4,21,5,4.86
2014,4,21,6,18.32
2014,4,21,7,19.19
2014,4,21,8,19.08
2014,4,21,9,19.55
2014,4,21,10,15.46
2014,4,21,11,17.27
2014,4,21,12,6.45
2014,4,21,13,6.04
2014,4,21,14,16.0
2014,4,21,15,16.82
2014,4,21,16,19.5
2014,4,21,17,16.76
2014,4,21,18,15.94
2014,4,21,19,18.95
2014,4,21,20,2.63
2014,4,21,21,4.14
2014,4,21,22,5.98
2014,4,21,23,1.52
2014,4,22,0,3.46
2014,4,22,1,0.23
2014,4,22,2,1.89
2014,4,22,3,4.38
2014,4,22,4,3.13
2014,4,22,5,2.31
2014,4,22,6,17.19
2014,4,22,7,16.79
2014,4,22,8,15.22
2014,4,22,9,15.0
2014,4,22,10,17.17
2014,4,22,11,17.47
2014,4,22,12,7.2
2014,4,22,13,6.92
2014,4,22,14,15.24
2014,4,22,15,15.15
2014,4,22,16,16.62
2014,4,22,17,18.57
2014,4,22,18,17.11
2014,4,22,19,15.83
2014,4,22,20,5.96
2014,4,22,21,0.71
2014,4,22,22,4.4
2014,4,22,23,5.63
2014,4,23,0,5.77
2014,4,23,1,5.72
2014,4,23,2,0.46
2014,4,23,3,3.21
2014,4,23,4,4.66
2014,4,23,5,3.81
2014,4,23,6,19.85
2014,4,23,7,15.58
2014,4,23,8,16.71
2014,4,23,9,18.99
2014,4,23,10,17.36
2014,4,23,11,17.97
2014,4,23,12,6.35
2014,4,23,13,6.61
2014,4,23,14,16.24
2014,4,23,15,16.36
2014,4,23,16,16.8
2014,4,23,17,19.22
2014,4,23,18,18.4
2014,4,23,19,15.03
2014,4,23,20,1.14
2014,4,23,21,0.23
2014,4,23,22,2.87
2014,4,23,23,3.19
2014,4,24,0,2.2
2014,4,24,1,0.93
2014,4,24,2,0.23
2014,4,24,3,4.85
2014,4,24,4,2.47
2014,4,24,5,5.44
2014,4,24,6,15.65
2014,4,24,7,16.02
2014,4,24,8,17.61
2014,4,24,9,18.45
2014,4,24,10,17.0
2014,4,24,11,15.81
2014,4,24,12,7.42
2014,4,24,13,6.96
2014,4,24,14,19.48
2014,4,24,15,18.81
2014,4,24,16,15.56
2014,4,24,17,17.39
2014,4,24,18,15.4
2014,4,24,19,15.79
2014,4,24,20,2.74
2014,4,24,21,5.74
2014,4,24,22,4.73
2014,4,24,23,1.4
2014,4,25,0,5.9
2014,4,25,1,1.31
2014,4,25,2,0.49
2014,4,25,3,4.25
2014,4,25,4,4.17
2014,4,25,5,0.97
2014,4,25,6,17.96
2014,4,25,7,18.74
2014,4,25,8,15.28
2014,4,25,9,15.58
2014,4,25,10,15.87
2014,4,25,11,15.18
2014,4,25,12,7.51
2014,4,25,13,7.11
2014,4,25,14,17.19
2014,4,25,15,16.38
2014,4,25,16,17.12
2014,4,25,17,15.74
2014,4,25,18,16.67
2014,4,25,19,18.81
2014,4,25,20,3.72
2014,4,25,21,4.56
2014,4,25,22,1.24
2014,4,25,23,3.37
2014,4,26,0,3.77
2014,4,26,1,4.09
2014,4,26,2,5.7
2014,4,26,3,0.72
2014,4,26,4,0.37
2014,4,26,5,4.98
2014,4,26,6,18.82
2014,4,26,7,16.42
2014,4,26,8,15.74
2014,4,26,9,17.14
2014,4,26,10,19.48
2014,4,26,11,17.77
2014,4,26,12,7.31
2014,4,26,13,6.6
2014,4,26,14,16.21
2014,4,26,15,15.99
2014,4,26,16,15.5
2014,4,26,17,16.57
2014,4,26,18,19.25
2014,4,26,19,17.25
2014,4,26,20,2.44
2014,4,26,21,2.16
2014,4,26,22,2.59
2014,4,26,23,4.29
2014,4,27,0,3.35
2014,4,27,1,3.18
2014,4,27,2,5.62
2014,4,27,3,1.99
2014,4,27,4,1.0
2014,4,27,5,3.05
2014,4,27,6,16.0
2014,4,27,7,16.68
2014,4,27,8,19.72
2014,4,27,9,17.23
2014,4,27,10,16.67
2014,4,27,11,17.87
2014,4,27,12,6.34
2014,4,27,13,6.1
2014,4,27,14,16.72
2014,4,27,15,18.84
2014,4,27,16,20.0
2014,4,27,17,15.45
2014,4,27,18,17.36
2014,4,27,19,15.75
2014,4,27,20,2.12
2014,4,27,21,5.94
2014,4,27,22,5.34
2014,4,27,23,3.25
2014,4,28,0,0.55
2014,4,28,1,1.54
2014,4,28,2,3.35
2014,4,28,3,3.0
2014,4,28,4,2.72
2014,4,28,5,4.62
2014,4,28,6,15.9
2014,4,28,7,18.07
2014,4,28,8,17.86
2014,4,28,9,18.87
2014,4,28,10,18.82
2014,4,28,11,16.75
2014,4,28,12,7.51
2014,4,28,13,7.23
2014,4,28,14,15.36
2014,4,28,15,19.13
2014,4,28,16,17.16
2014,4,28,17,15.7
2014,4,28,18,15.83
2014,4,28,19,17.72
2014,4,28,20,4.58
2014,4,28,21,1.58
2014,4,28,22,0.45
2014,4,28,23,1.36
2014,4,29,0,4.64
2014,4,29,1,2.63
2014,4,29,2,5.84
2014,4,29,3,2.73
2014,4,29,4,0.26
2014,4,29,5,5.03
2014,4,29,6,15.86
2014,4,29,7,19.34
2014,4,29,8,16.73
2014,4,29,9,15.55
2014,4,29,10,15.74
2014,4,29,11,16.94
2014,4,29,12,7.46
2014,4,29,13,6.82
2014,4,29,14,16.69
2014,4,29,15,16.37
2014,4,29,16,15.86
2014,4,29,17,19.61
2014,4,29,18,18.87
2014,4,29,19,16.86
2014,4,29,20,5.47
2014,4,29,21,5.15
2014,4,29,22,4.68
2014,4,29,23,5.48
2014,4,30,0,1.44
2014,4,30,1,2.86
2014,4,30,2,2.56
2014,4,30,3,4.58
2014,4,30,4,2.58
2014,4,30,5,5.17
2014,4,30,6,16.51
2014,4,30,7,18.55
2014,4,30,8,15.02
2014,4,30,9,18.32
2014,4,30,10,17.25
2014,4,30,11,19.73
2014,4,30,12,7.16
2014,4,30,13,7.45
2014,4,30,14,17.54
2014,4,30,15,16.14
2014,4,30,16,15.89
2014,4,30,17,16.38
2014,4,30,18,16.38
2014,4,30,19,16.27
2014,4,30,20,2.11
2014,4,30,21,2.18
2014,4,30,22,1.1
2014,4,30,23,2.72
2014,5,1,0,3.72
2014,5,1,1,4.78
2014,5,1,2,1.13
2014,5,1,3,4.16
2014,5,1,4,3.09
2014,5,1,5,4.62
2014,5,1,6,15.19
2014,5,1,7,15.17
2014,5,1,8,16.37
2014,5,1,9,17.92
2014,5,1,10,19.82
2014,5,1,11,18.85
2014,5,1,12,7.94
2014,5,1,13,6.16
2014,5,1,14,19.61
2014,5,1,15,19.19
2014,5,1,16,18.14
2014,5,1,17,16.9
2014,5,1,18,18.57
2014,5,1,19,17.64
2014,5,1,20,4.43
2014,5,1,21,4.07
2014,5,1,22,2.66
2014,5,1,23,5.83
2014,5,2,0,1.71
2014,5,2,1,2.32
2014,5,2,2,1.04
2014,5,2,3,0.87
2014,5,2,4,1.81
2014,5,2,5,4.3
2014,5,2,6,18.01
2014,5,2,7,18.55
2014,5,2,8,15.33
2014,5,2,9,16.76
2014,5,2,10,17.26
2014,5,2,11,18.21
2014,5,2,12,7.54
2014,5,2,13,7.7
2014,5,2,14,15.78
2014,5,2,15,19.07
2014,5,2,16,18.07
2014,5,2,17,16.61
2014,5,2,18,16.45
2014,5,2,19,19.74
2014,5,2,20,0.22
2014,5,2,21,5.05
2014,5,2,22,5.12
2014,5,2,23,0.66
2014,5,3,0,1.77
2014,5,3,1,1.84
2014,5,3,2,3.39
2014,5,3,3,5.63
2014,5,3,4,5.83
2014,5,3,5,1.52
2014,5,3,6,17.09
2014,5,3,7,19.13
2014,5,3,8,18.07
2014,5,3,9,19.36
2014,5,3,10,19.63
2014,5,3,11,19.87
2014,5,3,12,6.68
2014,5,3,13,6.53
2014,5,3,14,16.4
2014,5,3,15,15.71
2014,5,3,16,18.1
2014,5,3,17,18.51
2014,5,3,18,17.7
2014,5,3,19,15.16
2014,5,3,20,4.65
2014,5,3,21,4.93
2014,5,3,22,5.21
2014,5,3,23,4.32
2014,5,4,0,5.06
2014,5,4,1,0.91
2014,5,4,2,2.09
2014,5,4,3,0.18
2014,5,4,4,2.21
2014,5,4,5,3.51
2014,5,4,6,16.32
2014,5,4,7,15.26
2014,5,4,8,15.22
2014,5,4,9,15.0
2014,5,4,10,19.81
2014,5,4,11,17.96
2014,5,4,12,6.14
2014,5,4,13,7.25
2014,5,4,14,19.68
2014,5,4,15,17.03
2014,5,4,16,19.9
2014,5,4,17,18.53
2014,5,4,18,16.14
2014,5,4,19,19.23
2014,5,4,20,4.18
2014,5,4,21,0.45
2014,5,4,22,3.19
2014,5,4,23,2.0
2014,5,5,0,5.35
2014,5,5,1,3.21
2014,5,5,2,2.66
2014,5,5,3,1.44
2014,5,5,4,2.32
2014,5,5,5,3.65
2014,5,5,6,15.45
2014,5,5,7,15.13
2014,5,5,8,18.86
2014,5,5,9,17.56
2014,5,5,10,16.0
2014,5,5,11,19.75
2014,5,5,12,7.12
2014,5,5,13,7.9
2014,5,5,14,17.58
2014,5,5,15,17.86
2014,5,5,16,15.57
2014,5,5,17,19.39
2014,5,5,18,17.15
2014,5,5,19,18.15
2014,5,5,20,4.89
2014,5,5,21,4.43
2014,5,5,22,5.78
2014,5,5,23,1.7
2014,5,6,0,5.67
2014,5,6,1,2.42
2014,5,6,2,3.12
2014,5,6,3,1.34
2014,5,6,4,3.99
2014,5,6,5,0.29
2014,5,6,6,18.43
2014,5,6,7,15.04
2014,5,6,8,19.01
2014,5,6,9,15.49
2014,5,6,10,15.3
2014,5,6,11,15.37
2014,5,6,12,7.7
2014,5,6,13,7.1
2014,5,6,14,16.58
2014,5,6,15,18.94
2014,5,6,16,19.73
2014,5,6,17,17.88
2014,5,6,18,18.9
2014,5,6,19,19.71
2014,5,6,20,4.01
2014,5,6,21,3.81
2014,5,6,22,1.07
2014,5,6,23,4.95
2014,5,7,0,1.47
2014,5,7,1,5.1
2014,5,7,2,4.97
2014,5,7,3,2.52
2014,5,7,4,4.47
2014,5,7,5,2.32
2014,5,7,6,16.92
2014,5,7,7,16.67
2014,5,7,8,16.83
2014,5,7,9,18.26
2014,5,7,10,15.98
2014,5,7,11,19.4
2014,5,7,12,7.38
2014,5,7,13,6.28
2014,5,7,14,19.06
2014,5,7,15,16.93
2014,5,7,16,18.13
2014,5,7,17,16.25
2014,5,7,18,16.38
2014,5,7,19,19.32
2014,5,7,20,2.57
2014,5,7,21,3.83
2014,5,7,22,0.32
2014,5,7,23,5.01
2014,5,8,0,2.76
2014,5,8,1,5.22
2014,5,8,2,5.65
2014,5,8,3,3.16
2014,5,8,4,2.58
2014,5,8,5,5.8
2014,5,8,6,15.3
2014,5,8,7,19.97
2014,5,8,8,15.98
2014,5,8,9,15.76
2014,5,8,10,19.25
2014,5,8,11,17.09
2014,5,8,12,7.06
2014,5,8,13,6.63
2014,5,8,14,15.52
2014,5,8,15,18.91
2014,5,8,16,16.92
2014,5,8,17,17.23
2014,5,8,18,15.48
2014,5,8,19,15.75
2014,5,8,20,2.54
2014,5,8,21,5.95
2014,5,8,22,4.8
2014,5,8,23,3.87
2014,5,9,0,2.4
2014,5,9,1,5.23
2014,5,9,2,1.43
2014,5,9,3,3.47
2014,5,9,4,0.68
2014,5,9,5,0.99
2014,5,9,6,17.26
2014,5,9,7,17.43
2014,5,9,8,17.04
2014,5,9,9,19.68
2014,5,9,10,18.08
2014,5,9,11,17.08
2014,5,9,12,7.06
2014,5,9,13,6.75
2014,5,9,14,16.59
2014,5,9,15,17.66
2014,5,9,16,19.86
2014,5,9,17,17.92
2014,5,9,18,19.56
2014,5,9,19,17.93
2014,5,9,20,1.29
2014,5,9,21,5.92
2014,5,9,22,2.71
2014,5,9,23,0.56
2014,5,10,0,0.43
2014,5,10,1,3.12
2014,5,10,2,2.29
2014,5,10,3,2.39
2014,5,10,4,5.62
2014,5,10,5,0.18
2014,5,10,6,16.87
2014,5,10,7,17.51
2014,5,10,8,16.66
2014,5,10,9,18.03
2014,5,10,10,16.09
2014,5,10,11,15.27
2014,5,10,12,7.81
2014,5,10,13,6.88
2014,5,10,14,16.6
2014,5,10,15,18.99
2014,5,10,16,16.64
2014,5,10,17,19.58
2014,5,10,18,16.73
2014,5,10,19,17.15
2014,5,10,20,5.08
2014,5,10,21,1.4
2014,5,10,22,1.82
2014,5,10,23,5.52
2014,5,11,0,4.61
2014,5,11,1,1.81
2014,5,11,2,5.53
2014,5,11,3,5.23
2014,5,11,4,5.99
2014,5,11,5,5.51
2014,5,11,6,18.86
2014,5,11,7,19.73
2014,5,11,8,18.07
2014,5,11,9,18.82
2014,5,11,10,16.23
2014,5,11,11,17.48
2014,5,11,12,6.66
2014,5,11,13,7.65
2014,5,11,14,18.78
2014,5,11,15,16.51
2014,5,11,16,16.18
2014,5,11,17,19.61
2014,5,11,18,18.39
2014,5,11,19,17.72
2014,5,11,20,5.66
2014,5,11,21,5.59
2014,5,11,22,5.09
2014,5,11,23,1.34
2014,5,12,0,0.35
2014,5,12,1,3.07
2014,5,12,2,0.55
2014,5,12,3,4.23
2014,5,12,4,3.85
2014,5,12,5,4.98
2014,5,12,6,15.78
2014,5,12,7,17.34
2014,5,12,8,18.25
2014,5,12,9,16.48
2014,5,12,10,19.17
2014,5,12,11,17.75
2014,5,12,12,7.67
2014,5,12,13,7.05
2014,5,12,14,16.89
2014,5,12,15,15.09
2014,5,12,16,17.17
2014,5,12,17,18.93
2014,5,12,18,16.01
2014,5,12,19,17.85
2014,5,12,20,5.72
2014,5,12,21,4.03
2014,5,12,22,1.28
2014,5,12,23,4.31
2014,5,13,0,0.14
2014,5,13,1,4.27
2014,5,13,2,0.13
2014,5,13,3,0.57
2014,5,13,4,4.18
2014,5,13,5,4.01
2014,5,13,6,19.41
2014,5,13,7,17.93
2014,5,13,8,16.85
2014,5,13,9,15.44
2014,5,13,10,15.46
2014,5,13,11,19.5
2014,5,13,12,6.45
2014,5,13,13,7.45
2014,5,13,14,16.77
2014,5,13,15,15.68
2014,5,13,16,17.42
2014,5,13,17,15.95
2014,5,13,18,17.32
2014,5,13,19,18.2
2014,5,13,20,1.43
2014,5,13,21,5.59
2014,5,13,22,2.47
2014,5,13,23,0.66
2014,5,14,0,5.72
2014,5,14,1,2.65
2014,5,14,2,1.78
2014,5,14,3,5.37
2014,5,14,4,4.69
2014,5,14,5,5.25
2014,5,14,6,18.64
2014,5,14,7,19.37
2014,5,14,8,17.22
2014,5,14,9,17.73
2014,5,14,10,16.22
2014,5,14,11,19.15
2014,5,14,12,7.93
2014,5,14,13,6.31
2014,5,14,14,19.55
2014,5,14,15,18.43
2014,5,14,16,15.09
2014,5,14,17,16.52
2014,5,14,18,17.22
2014,5,14,19,17.39
2014,5,14,20,1.82
2014,5,14,21,1.71
2014,5,14,22,2.79
2014,5,14,23,3.46
2014,5,15,0,3.37
2014,5,15,1,0.2
2014,5,15,2,4.08
2014,5,15,3,3.76
2014,5,15,4,1.42
2014,5,15,5,1.36
2014,5,15,6,15.44
2014,5,15,7,16.17
2014,5,15,8,15.45
2014,5,15,9,18.79
2014,5,15,10,18.59
2014,5,15,11,15.74
2014,5,15,12,6.6
2014,5,15,13,6.92
2014,5,15,14,15.88
2014,5,15,15,16.26
2014,5,15,16,17.5
2014,5,15,17,16.72
2014,5,15,18,17.89
2014,5,15,19,18.89
2014,5,15,20,1.23
2014,5,15,21,4.22
2014,5,15,22,5.49
2014,5,15,23,1.98
2014,5,16,0,1.65
2014,5,16,1,5.06
2014,5,16,2,1.55
2014,5,16,3,3.89
2014,5,16,4,4.42
2014,5,16,5,4.46
2014,5,16,6,17.76
2014,5,16,7,18.8
2014,5,16,8,18.36
2014,5,16,9,17.2
2014,5,16,10,18.16
2014,5,16,11,16.45
2014,5,16,12,6.31
2014,5,16,13,7.98
2014,5,16,14,16.03
2014,5,16,15,15.48
2014,5,16,16,19.28
2014,5,16,17,16.29
2014,5,16,18,18.71
2014,5,16,19,19.64
2014,5,16,20,3.97
2014,5,16,21,2.32
2014,5,16,22,4.58
2014,5,16,23,2.96
2014,5,17,0,2.6
2014,5,17,1,4.01
2014,5,17,2,5.96
2014,5,17,3,5.92
2014,5,17,4,2.72
2014,5,17,5,2.13
2014,5,17,6,17.28
